xflr5 v6.47

Plane name :        Custer1-dES03
Polar name :        T1-25.0 m/s-VLM2-15.0kg-x39.1mm
Freestream speed :  25.000 m/s


   alpha      Beta       CL          CDi        CDv        CD         CY         Cl         Cm         Cn        Cni       QInf        XCP
    5.000     0.000   0.794318   0.024515   0.013057   0.037572  -0.006467  -0.004435  -0.388303   0.002965   0.002946   25.0000     0.2101
    5.200     0.000   0.814474   0.025739   0.013132   0.038871  -0.006180  -0.004399  -0.402117   0.002888   0.002868   25.0000     0.2118
    5.400     0.000   0.834608   0.026996   0.013217   0.040213  -0.005893  -0.004364  -0.415917   0.002811   0.002790   25.0000     0.2135
    5.600     0.000   0.854720   0.028286   0.013316   0.041602  -0.005606  -0.004329  -0.429701   0.002734   0.002712   25.0000     0.2150
    5.800     0.000   0.874809   0.029608   0.013423   0.043030  -0.005319  -0.004294  -0.443468   0.002657   0.002634   25.0000     0.2165
    6.000     0.000   0.894874   0.030962   0.013520   0.044482  -0.005033  -0.004260  -0.457217   0.002580   0.002556   25.0000     0.2180
    6.200     0.000   0.914916   0.032347   0.013611   0.045958  -0.004746  -0.004226  -0.470948   0.002502   0.002478   25.0000     0.2193
    6.400     0.000   0.934933   0.033765   0.013701   0.047466  -0.004459  -0.004193  -0.484661   0.002425   0.002400   25.0000     0.2207
    6.600     0.000   0.954924   0.035214   0.013799   0.049013  -0.004173  -0.004161  -0.498354   0.002347   0.002322   25.0000     0.2219
    6.800     0.000   0.974890   0.036695   0.013907   0.050602  -0.003886  -0.004129  -0.512027   0.002270   0.002244   25.0000     0.2231
    7.000     0.000   0.994829   0.038207   0.014032   0.052239  -0.003600  -0.004097  -0.525680   0.002192   0.002166   25.0000     0.2243
    7.200     0.000   1.014742   0.039750   0.014151   0.053901  -0.003314  -0.004066  -0.539311   0.002114   0.002087   25.0000     0.2254
    7.400     0.000   1.034627   0.041325   0.014258   0.055582  -0.003028  -0.004036  -0.552920   0.002036   0.002009   25.0000     0.2265
    7.600     0.000   1.054484   0.042929   0.014363   0.057292  -0.002742  -0.004006  -0.566507   0.001958   0.001931   25.0000     0.2276
    7.800     0.000   1.074312   0.044565   0.014474   0.059039  -0.002457  -0.003976  -0.580071   0.001880   0.001853   25.0000     0.2286
    8.000     0.000   1.094111   0.046231   0.014598   0.060829  -0.002171  -0.003947  -0.593611   0.001802   0.001775   25.0000     0.2296
    8.200     0.000   1.113880   0.047927   0.014741   0.062668  -0.001886  -0.003918  -0.607128   0.001724   0.001696   25.0000     0.2305
    8.400     0.000   1.133619   0.049653   0.014873   0.064527  -0.001601  -0.003890  -0.620619   0.001647   0.001618   25.0000     0.2315
    8.600     0.000   1.153327   0.051410   0.014992   0.066402  -0.001317  -0.003863  -0.634084   0.001569   0.001540   25.0000     0.2324
    8.800     0.000   1.173003   0.053195   0.015116   0.068311  -0.001032  -0.003836  -0.647523   0.001491   0.001462   25.0000     0.2332
    9.000     0.000   1.192647   0.055010   0.015255   0.070265  -0.000748  -0.003809  -0.660935   0.001413   0.001384   25.0000     0.2341
    9.200     0.000   1.212259   0.056855   0.015412   0.072267  -0.000464  -0.003783  -0.674321   0.001335   0.001306   25.0000     0.2349
    9.400     0.000   1.231838   0.058728   0.015557   0.074285  -0.000181  -0.003757  -0.687678   0.001257   0.001228   25.0000     0.2357
    9.600     0.000   1.251383   0.060630   0.015702   0.076333   0.000102  -0.003732  -0.701007   0.001179   0.001150   25.0000     0.2364
    9.800     0.000   1.270894   0.062561   0.015869   0.078430   0.000385  -0.003708  -0.714308   0.001102   0.001073   25.0000     0.2372
   10.000     0.000   1.290370   0.064520   0.016050   0.080570   0.000668  -0.003684  -0.727578   0.001024   0.000995   25.0000     0.2379
   10.200     0.000   1.309811   0.066507   0.016221   0.082727   0.000950  -0.003660  -0.740817   0.000947   0.000917   25.0000     0.2387
   10.400     0.000   1.329216   0.068522   0.016417   0.084939   0.001231  -0.003637  -0.754024   0.000869   0.000840   25.0000     0.2394
   10.600     0.000   1.348584   0.070564   0.016629   0.087193   0.001513  -0.003614  -0.767199   0.000792   0.000762   25.0000     0.2400
   10.800     0.000   1.367916   0.072635   0.016846   0.089481   0.001794  -0.003592  -0.780341   0.000714   0.000685   25.0000     0.2407
   11.000     0.000   1.387210   0.074732   0.017105   0.091837   0.002074  -0.003570  -0.793451   0.000637   0.000608   25.0000     0.2414
   11.200     0.000   1.406466   0.076856   0.017364   0.094220   0.002354  -0.003549  -0.806526   0.000559   0.000531   25.0000     0.2420
