xflr5 v6.47

Plane name :        Custer1-dE000
Polar name :        T1-20.0 m/s-VLM2-16.0kg-x39.1mm
Freestream speed :  20.000 m/s


   alpha      Beta       CL          CDi        CDv        CD         CY         Cl         Cm         Cn        Cni       QInf        XCP
    5.000     0.000   0.100774   0.002924   0.002758   0.005682  -0.000000   0.000000  -0.011522  -0.000000  -0.000000   20.0000     0.0793
    5.200     0.000   0.104773   0.003161   0.002785   0.005946  -0.000000   0.000000  -0.011979  -0.000000   0.000000   20.0000     0.0793
    5.400     0.000   0.108767   0.003407   0.002815   0.006221  -0.000000   0.000000  -0.012434  -0.000000  -0.000000   20.0000     0.0793
    5.600     0.000   0.112758   0.003662   0.002843   0.006504  -0.000000   0.000000  -0.012890  -0.000000   0.000000   20.0000     0.0793
    5.800     0.000   0.116745   0.003926   0.002872   0.006798  -0.000000   0.000000  -0.013344  -0.000000  -0.000000   20.0000     0.0793
    6.000     0.000   0.120727   0.004198   0.002903   0.007101  -0.000000   0.000000  -0.013798  -0.000000  -0.000000   20.0000     0.0793
    6.200     0.000   0.124705   0.004480   0.002933   0.007413  -0.000000   0.000000  -0.014251  -0.000000  -0.000000   20.0000     0.0794
    6.400     0.000   0.128679   0.004771   0.002961   0.007732  -0.000000   0.000000  -0.014704  -0.000000  -0.000000   20.0000     0.0794
    6.600     0.000   0.132647   0.005070   0.002990   0.008061  -0.000000   0.000000  -0.015156  -0.000000   0.000000   20.0000     0.0794
    6.800     0.000   0.136611   0.005379   0.003020   0.008399  -0.000000   0.000000  -0.015607  -0.000000  -0.000000   20.0000     0.0794
    7.000     0.000   0.140571   0.005696   0.003050   0.008746  -0.000000   0.000000  -0.016058  -0.000000   0.000000   20.0000     0.0794
    7.200     0.000   0.144524   0.006021   0.003080   0.009101  -0.000000   0.000000  -0.016507  -0.000000  -0.000000   20.0000     0.0795
    7.400     0.000   0.148473   0.006356   0.003110   0.009466  -0.000000   0.000000  -0.016956  -0.000000  -0.000000   20.0000     0.0795
    7.600     0.000   0.152417   0.006699   0.003142   0.009841  -0.000000   0.000000  -0.017405  -0.000000   0.000000   20.0000     0.0795
    7.800     0.000   0.156354   0.007051   0.003174   0.010225  -0.000000   0.000000  -0.017852  -0.000000   0.000000   20.0000     0.0795
    8.000     0.000   0.160287   0.007411   0.003208   0.010619  -0.000000   0.000000  -0.018299  -0.000000  -0.000000   20.0000     0.0796
    8.200     0.000   0.164213   0.007780   0.003241   0.011021  -0.000000   0.000000  -0.018745  -0.000000  -0.000000   20.0000     0.0796
    8.400     0.000   0.168134   0.008157   0.003275   0.011432  -0.000000   0.000000  -0.019189  -0.000000   0.000000   20.0000     0.0796
    8.600     0.000   0.172048   0.008542   0.003309   0.011852  -0.000000   0.000000  -0.019633  -0.000000   0.000000   20.0000     0.0796
