xflr5 v6.38

Plane name :        Decode1_Wing_modif-dES0
Polar name :        T1-30.0 m/s-VLM2-15.0kg-x39.1mm-proj_area
Freestream speed :  30.000 m/s


   alpha      Beta       CL          CDi        CDv        CD         CY         Cl         Cm         Cn        Cni       QInf        XCP
    5.000     0.000   0.053033   0.000533   0.003876   0.004408   0.000000   0.000000  -0.134445  -0.000000  -0.000000   30.0000     0.9879
    5.200     0.000   0.057952   0.000634   0.003905   0.004539   0.000000   0.000000  -0.146925  -0.000000  -0.000000   30.0000     0.9883
    5.400     0.000   0.062868   0.000745   0.003938   0.004682   0.000000   0.000000  -0.159395  -0.000000  -0.000000   30.0000     0.9887
    5.600     0.000   0.067783   0.000864   0.003967   0.004831   0.000000   0.000000  -0.171853  -0.000000  -0.000000   30.0000     0.9890
    5.800     0.000   0.072695   0.000992   0.004000   0.004991   0.000000   0.000000  -0.184299  -0.000000  -0.000000   30.0000     0.9893
    6.000     0.000   0.077604   0.001129   0.004030   0.005159   0.000000   0.000000  -0.196732  -0.000000  -0.000000   30.0000     0.9896
    6.200     0.000   0.082510   0.001274   0.004065   0.005340   0.000000   0.000000  -0.209154  -0.000000  -0.000000   30.0000     0.9899
    6.400     0.000   0.087413   0.001429   0.004098   0.005526   0.000000   0.000000  -0.221561  -0.000000  -0.000000   30.0000     0.9902
    6.600     0.000   0.092313   0.001592   0.004130   0.005723   0.000000   0.000000  -0.233954  -0.000000  -0.000000   30.0000     0.9905
    6.800     0.000   0.097210   0.001764   0.004160   0.005924   0.000000   0.000000  -0.246331  -0.000000  -0.000000   30.0000     0.9907
    7.000     0.000   0.102103   0.001945   0.004193   0.006137   0.000000   0.000000  -0.258693  -0.000000  -0.000000   30.0000     0.9910
    7.200     0.000   0.106993   0.002134   0.004223   0.006357   0.000000   0.000000  -0.271038  -0.000000  -0.000000   30.0000     0.9913
    7.400     0.000   0.111878   0.002332   0.004256   0.006588   0.000000   0.000000  -0.283368  -0.000000  -0.000000   30.0000     0.9915
    7.600     0.000   0.116760   0.002539   0.004289   0.006828   0.000000   0.000000  -0.295680  -0.000000  -0.000000   30.0000     0.9918
    7.800     0.000   0.121638   0.002754   0.004322   0.007076   0.000000   0.000000  -0.307974  -0.000000  -0.000000   30.0000     0.9920
    8.000     0.000   0.126511   0.002978   0.004355   0.007333   0.000000   0.000000  -0.320250  -0.000000  -0.000000   30.0000     0.9923
    8.200     0.000   0.131381   0.003210   0.004390   0.007600   0.000000   0.000000  -0.332507  -0.000000  -0.000000   30.0000     0.9926
    8.400     0.000   0.136245   0.003451   0.004422   0.007873   0.000000   0.000000  -0.344744  -0.000000  -0.000000   30.0000     0.9928
    8.600     0.000   0.141105   0.003700   0.004456   0.008156   0.000000   0.000000  -0.356961  -0.000000  -0.000000   30.0000     0.9931
    8.800     0.000   0.145960   0.003958   0.004490   0.008448   0.000000   0.000000  -0.369157  -0.000000  -0.000000   30.0000     0.9934
    9.000     0.000   0.150811   0.004224   0.004526   0.008750   0.000000   0.000000  -0.381332  -0.000000  -0.000000   30.0000     0.9937
    9.200     0.000   0.155656   0.004499   0.004564   0.009063   0.000000   0.000000  -0.393486  -0.000000  -0.000000   30.0000     0.9939
    9.400     0.000   0.160495   0.004782   0.004601   0.009383   0.000000   0.000000  -0.405618  -0.000000  -0.000000   30.0000     0.9942
    9.600     0.000   0.165330   0.005073   0.004639   0.009712   0.000000   0.000000  -0.417726  -0.000000  -0.000000   30.0000     0.9945
    9.800     0.000   0.170158   0.005372   0.004675   0.010048   0.000000   0.000000  -0.429809  -0.000000  -0.000000   30.0000     0.9948
   10.000     0.000   0.174982   0.005680   0.004714   0.010394   0.000000   0.000000  -0.441870  -0.000000  -0.000000   30.0000     0.9951
