xflr5 v6.47

Plane name :        Custer1-dE03
Polar name :        T1-25.0 m/s-VLM2-15.0kg-x39.1mm
Freestream speed :  25.000 m/s


   alpha      Beta       CL          CDi        CDv        CD         CY         Cl         Cm         Cn        Cni       QInf        XCP
    5.000     0.000   0.870824   0.029310   0.013474   0.042784   0.000000   0.000000  -0.618788  -0.000000  -0.000000   25.0000     0.2877
    5.200     0.000   0.890720   0.030676   0.013563   0.044239   0.000000   0.000000  -0.631854  -0.000000  -0.000000   25.0000     0.2873
    5.400     0.000   0.910592   0.032072   0.013663   0.045735   0.000000   0.000000  -0.644899  -0.000000  -0.000000   25.0000     0.2869
    5.600     0.000   0.930441   0.033497   0.013779   0.047276   0.000000   0.000000  -0.657923  -0.000000  -0.000000   25.0000     0.2866
    5.800     0.000   0.950265   0.034951   0.013894   0.048845   0.000000   0.000000  -0.670926  -0.000000  -0.000000   25.0000     0.2863
    6.000     0.000   0.970063   0.036435   0.013997   0.050431   0.000000   0.000000  -0.683906  -0.000000  -0.000000   25.0000     0.2860
    6.200     0.000   0.989837   0.037947   0.014096   0.052044   0.000000   0.000000  -0.696863  -0.000000  -0.000000   25.0000     0.2857
    6.400     0.000   1.009584   0.039489   0.014201   0.053690   0.000000   0.000000  -0.709797  -0.000000  -0.000000   25.0000     0.2854
    6.600     0.000   1.029304   0.041059   0.014311   0.055370   0.000000   0.000000  -0.722706  -0.000000  -0.000000   25.0000     0.2851
    6.800     0.000   1.048998   0.042658   0.014435   0.057092   0.000000   0.000000  -0.735590  -0.000000  -0.000000   25.0000     0.2849
    7.000     0.000   1.068663   0.044285   0.014569   0.058854   0.000000   0.000000  -0.748449  -0.000000  -0.000000   25.0000     0.2847
    7.200     0.000   1.088300   0.045940   0.014693   0.060633   0.000000   0.000000  -0.761283  -0.000000  -0.000000   25.0000     0.2844
    7.400     0.000   1.107909   0.047624   0.014808   0.062432   0.000000   0.000000  -0.774090  -0.000000  -0.000000   25.0000     0.2842
    7.600     0.000   1.127488   0.049335   0.014928   0.064263   0.000000   0.000000  -0.786871  -0.000000  -0.000000   25.0000     0.2840
    7.800     0.000   1.147037   0.051073   0.015056   0.066129   0.000000   0.000000  -0.799624  -0.000000  -0.000000   25.0000     0.2838
    8.000     0.000   1.166555   0.052839   0.015200   0.068040   0.000000   0.000000  -0.812349  -0.000000  -0.000000   25.0000     0.2837
    8.200     0.000   1.186043   0.054633   0.015349   0.069982   0.000000   0.000000  -0.825044  -0.000000  -0.000000   25.0000     0.2835
    8.400     0.000   1.205499   0.056453   0.015480   0.071933   0.000000   0.000000  -0.837707  -0.000000  -0.000000   25.0000     0.2833
    8.600     0.000   1.224923   0.058300   0.015603   0.073903   0.000000   0.000000  -0.850339  -0.000000  -0.000000   25.0000     0.2832
    8.800     0.000   1.244314   0.060174   0.015735   0.075909   0.000000   0.000000  -0.862941  -0.000000  -0.000000   25.0000     0.2830
    9.000     0.000   1.263673   0.062074   0.015884   0.077958   0.000000   0.000000  -0.875510  -0.000000  -0.000000   25.0000     0.2829
    9.200     0.000   1.282998   0.064001   0.016038   0.080038   0.000000   0.000000  -0.888047  -0.000000  -0.000000   25.0000     0.2828
    9.400     0.000   1.302288   0.065953   0.016178   0.082131   0.000000   0.000000  -0.900552  -0.000000  -0.000000   25.0000     0.2827
    9.600     0.000   1.321544   0.067931   0.016327   0.084259   0.000000   0.000000  -0.913022  -0.000000  -0.000000   25.0000     0.2826
