xflr5 v6.47

Plane name :        Custer1-dR03
Polar name :        T1-25.0 m/s-VLM2-15.0kg-x39.1mm
Freestream speed :  25.000 m/s


   alpha      Beta       CL          CDi        CDv        CD         CY         Cl         Cm         Cn        Cni       QInf        XCP
    6.600     0.000   0.947117   0.052398   0.013945   0.066343   0.024065   0.001445  -0.480321  -0.009995  -0.009991   25.0000     0.2168
    6.800     0.000   0.966714   0.054983   0.014055   0.069037   0.024025   0.001410  -0.493448  -0.009979  -0.009975   25.0000     0.2180
    7.000     0.000   0.986275   0.057626   0.014180   0.071807   0.023984   0.001376  -0.506556  -0.009963  -0.009958   25.0000     0.2192
    7.200     0.000   1.005796   0.060328   0.014292   0.074621   0.023943   0.001342  -0.519642  -0.009946  -0.009941   25.0000     0.2203
    7.400     0.000   1.025279   0.063089   0.014393   0.077482   0.023901   0.001307  -0.532708  -0.009929  -0.009924   25.0000     0.2214
    7.600     0.000   1.044721   0.065906   0.014497   0.080403   0.023859   0.001273  -0.545752  -0.009911  -0.009907   25.0000     0.2225
    7.800     0.000   1.064122   0.068782   0.014606   0.083388   0.023816   0.001239  -0.558773  -0.009893  -0.009889   25.0000     0.2235
    8.000     0.000   1.083482   0.071714   0.014733   0.086448   0.023772   0.001205  -0.571773  -0.009875  -0.009871   25.0000     0.2245
    8.200     0.000   1.102799   0.074703   0.014876   0.089579   0.023728   0.001172  -0.584749  -0.009856  -0.009852   25.0000     0.2254
    8.400     0.000   1.122073   0.077749   0.014996   0.092745   0.023683   0.001138  -0.597700  -0.009838  -0.009833   25.0000     0.2264
    8.600     0.000   1.141302   0.080850   0.015109   0.095959   0.023638   0.001104  -0.610626  -0.009818  -0.009814   25.0000     0.2273
    8.800     0.000   1.160486   0.084007   0.015232   0.099239   0.023593   0.001071  -0.623527  -0.009799  -0.009795   25.0000     0.2282
    9.000     0.000   1.179624   0.087220   0.015373   0.102593   0.023546   0.001038  -0.636402  -0.009779  -0.009775   25.0000     0.2290
    9.200     0.000   1.198716   0.090487   0.015521   0.106008   0.023499   0.001005  -0.649250  -0.009759  -0.009755   25.0000     0.2299
    9.400     0.000   1.217759   0.093809   0.015648   0.109457   0.023452   0.000971  -0.662070  -0.009738  -0.009734   25.0000     0.2307
    9.600     0.000   1.236755   0.097185   0.015788   0.112973   0.023404   0.000939  -0.674862  -0.009718  -0.009713   25.0000     0.2315
    9.800     0.000   1.255701   0.100615   0.015958   0.116573   0.023356   0.000906  -0.687627  -0.009696  -0.009692   25.0000     0.2323
   10.000     0.000   1.274597   0.104098   0.016119   0.120217   0.023307   0.000873  -0.700363  -0.009675  -0.009671   25.0000     0.2330
   10.200     0.000   1.293443   0.107634   0.016286   0.123920   0.023257   0.000841  -0.713069  -0.009652  -0.009649   25.0000     0.2338
   10.400     0.000   1.312236   0.111223   0.016493   0.127716   0.023207   0.000808  -0.725745  -0.009630  -0.009627   25.0000     0.2345
   10.600     0.000   1.330978   0.114864   0.016694   0.131557   0.023157   0.000776  -0.738391  -0.009607  -0.009604   25.0000     0.2352
   10.800     0.000   1.349666   0.118556   0.016932   0.135488   0.023106   0.000744  -0.751007  -0.009584  -0.009582   25.0000     0.2360
   11.000     0.000   1.368300   0.122300   0.017188   0.139488   0.023054   0.000712  -0.763590  -0.009560  -0.009559   25.0000     0.2367
   11.200     0.000   1.386880   0.126094   0.017467   0.143561   0.023002   0.000680  -0.776141  -0.009536  -0.009535   25.0000     0.2373
   11.400     0.000   1.405404   0.129939   0.017792   0.147731   0.022950   0.000649  -0.788660  -0.009512  -0.009512   25.0000     0.2380
   11.600     0.000   1.423871   0.133834   0.018174   0.152007   0.022897   0.000617  -0.801145  -0.009487  -0.009487   25.0000     0.2387
   11.800     0.000   1.442282   0.137778   0.018613   0.156391   0.022843   0.000586  -0.813599  -0.009461  -0.009463   25.0000     0.2393
   12.000     0.000   1.460635   0.141771   0.019140   0.160911   0.022789   0.000555  -0.826021  -0.009435  -0.009439   25.0000     0.2400
   12.200     0.000   1.478929   0.145813   0.019805   0.165617   0.022735   0.000524  -0.838411  -0.009406  -0.009414   25.0000     0.2406


