xflr5 v6.47

Plane name :        Custer1
Polar name :        T1-25.0 m/s-VLM2-15.0kg-x39.1mm
Freestream speed :  25.000 m/s


   alpha      Beta       CL          CDi        CDv        CD         CY         Cl         Cm         Cn        Cni       QInf        XCP
    5.000     0.000   0.794847   0.024785   0.012955   0.037740  -0.000000  -0.000000  -0.389904   0.000000   0.000000   25.0000     0.2109
    5.200     0.000   0.815110   0.026163   0.013032   0.039195  -0.000000  -0.000000  -0.404081   0.000000   0.000000   25.0000     0.2128
    5.400     0.000   0.835351   0.027577   0.013121   0.040698  -0.000000  -0.000000  -0.418242   0.000000   0.000000   25.0000     0.2145
    5.600     0.000   0.855567   0.029027   0.013226   0.042253  -0.000000  -0.000000  -0.432388   0.000000   0.000000   25.0000     0.2162
    5.800     0.000   0.875759   0.030514   0.013334   0.043848  -0.000000  -0.000000  -0.446516   0.000000   0.000000   25.0000     0.2178
    6.000     0.000   0.895926   0.032036   0.013433   0.045469  -0.000000  -0.000000  -0.460626   0.000000   0.000000   25.0000     0.2194
    6.200     0.000   0.916068   0.033595   0.013525   0.047120  -0.000000  -0.000000  -0.474718   0.000000   0.000000   25.0000     0.2208
    6.400     0.000   0.936183   0.035189   0.013620   0.048809  -0.000000  -0.000000  -0.488791   0.000000   0.000000   25.0000     0.2222
    6.600     0.000   0.956271   0.036819   0.013721   0.050540  -0.000000  -0.000000  -0.502844   0.000000   0.000000   25.0000     0.2236
    6.800     0.000   0.976331   0.038484   0.013834   0.052318  -0.000000  -0.000000  -0.516877   0.000000   0.000000   25.0000     0.2249
    7.000     0.000   0.996364   0.040184   0.013965   0.054149  -0.000000  -0.000000  -0.530890   0.000000   0.000000   25.0000     0.2261
    7.200     0.000   1.016367   0.041919   0.014083   0.056002  -0.000000  -0.000000  -0.544880   0.000000   0.000000   25.0000     0.2274
    7.400     0.000   1.036342   0.043689   0.014191   0.057880  -0.000000  -0.000000  -0.558848   0.000000   0.000000   25.0000     0.2285
    7.600     0.000   1.056286   0.045493   0.014300   0.059793  -0.000000  -0.000000  -0.572793   0.000000   0.000000   25.0000     0.2296
    7.800     0.000   1.076199   0.047332   0.014414   0.061746  -0.000000  -0.000000  -0.586714   0.000000   0.000000   25.0000     0.2307
    8.000     0.000   1.096082   0.049205   0.014543   0.063748  -0.000000  -0.000000  -0.600612   0.000000   0.000000   25.0000     0.2318
    8.200     0.000   1.115932   0.051112   0.014689   0.065801  -0.000000  -0.000000  -0.614484   0.000000   0.000000   25.0000     0.2328
    8.400     0.000   1.135750   0.053052   0.014814   0.067866  -0.000000  -0.000000  -0.628330   0.000000   0.000000   25.0000     0.2338
    8.600     0.000   1.155536   0.055026   0.014931   0.069958  -0.000000  -0.000000  -0.642149   0.000000   0.000000   25.0000     0.2347
    8.800     0.000   1.175287   0.057033   0.015062   0.072095  -0.000000  -0.000000  -0.655941   0.000000   0.000000   25.0000     0.2357
    9.000     0.000   1.195004   0.059073   0.015207   0.074281  -0.000000  -0.000000  -0.669706   0.000000   0.000000   25.0000     0.2366
    9.200     0.000   1.214687   0.061146   0.015359   0.076506  -0.000000  -0.000000  -0.683442   0.000000   0.000000   25.0000     0.2375
    9.400     0.000   1.234334   0.063252   0.015490   0.078742  -0.000000  -0.000000  -0.697148   0.000000   0.000000   25.0000     0.2383
    9.600     0.000   1.253945   0.065390   0.015636   0.081026  -0.000000  -0.000000  -0.710825   0.000000   0.000000   25.0000     0.2391
    9.800     0.000   1.273519   0.067559   0.015816   0.083375  -0.000000  -0.000000  -0.724473   0.000000   0.000000   25.0000     0.2399
   10.000     0.000   1.293056   0.069761   0.015985   0.085746  -0.000000  -0.000000  -0.738089   0.000000   0.000000   25.0000     0.2407
   10.200     0.000   1.312556   0.071994   0.016157   0.088151  -0.000000  -0.000000  -0.751674   0.000000   0.000000   25.0000     0.2415
   10.400     0.000   1.332017   0.074259   0.016373   0.090632  -0.000000  -0.000000  -0.765228   0.000000   0.000000   25.0000     0.2422
