xflr5 v6.47

Plane name :        Custer1-dAS03
Polar name :        T1-25.0 m/s-VLM2-15.0kg-x39.1mm
Freestream speed :  25.000 m/s


   alpha      Beta       CL          CDi        CDv        CD         CY         Cl         Cm         Cn        Cni       QInf        XCP
    5.000     0.000   0.892136   0.037055   0.013442   0.050497  -0.000000   0.000000  -0.479111  -0.000000   0.000000   25.0000     0.2270
    5.200     0.000   0.912345   0.038674   0.013550   0.052224  -0.000000   0.000000  -0.493173  -0.000000   0.000000   25.0000     0.2283
    5.400     0.000   0.932529   0.040328   0.013669   0.053997  -0.000000   0.000000  -0.507218  -0.000000   0.000000   25.0000     0.2295
    5.600     0.000   0.952686   0.042018   0.013771   0.055788  -0.000000   0.000000  -0.521244  -0.000000   0.000000   25.0000     0.2307
    5.800     0.000   0.972817   0.043742   0.013866   0.057608  -0.000000   0.000000  -0.535251  -0.000000   0.000000   25.0000     0.2318
    6.000     0.000   0.992919   0.045501   0.013971   0.059472  -0.000000   0.000000  -0.549239  -0.000000   0.000000   25.0000     0.2328
    6.200     0.000   1.012994   0.047294   0.014093   0.061388  -0.000000   0.000000  -0.563206  -0.000000   0.000000   25.0000     0.2339
    6.400     0.000   1.033039   0.049122   0.014217   0.063339  -0.000000   0.000000  -0.577152  -0.000000   0.000000   25.0000     0.2349
    6.600     0.000   1.053055   0.050984   0.014355   0.065339  -0.000000   0.000000  -0.591077  -0.000000   0.000000   25.0000     0.2358
    6.800     0.000   1.073041   0.052879   0.014486   0.067365  -0.000000   0.000000  -0.604979  -0.000000   0.000000   25.0000     0.2368
    7.000     0.000   1.092996   0.054809   0.014598   0.069406  -0.000000   0.000000  -0.618858  -0.000000   0.000000   25.0000     0.2377
    7.200     0.000   1.112920   0.056771   0.014711   0.071482  -0.000000   0.000000  -0.632714  -0.000000   0.000000   25.0000     0.2385
    7.400     0.000   1.132812   0.058767   0.014840   0.073607  -0.000000   0.000000  -0.646545  -0.000000   0.000000   25.0000     0.2394
    7.600     0.000   1.152671   0.060796   0.014987   0.075783  -0.000000   0.000000  -0.660351  -0.000000   0.000000   25.0000     0.2402
    7.800     0.000   1.172497   0.062858   0.015142   0.078000  -0.000000   0.000000  -0.674132  -0.000000   0.000000   25.0000     0.2410
    8.000     0.000   1.192290   0.064952   0.015289   0.080241  -0.000000   0.000000  -0.687886  -0.000000   0.000000   25.0000     0.2418
    8.200     0.000   1.212048   0.067079   0.015410   0.082489  -0.000000   0.000000  -0.701612  -0.000000   0.000000   25.0000     0.2425
    8.400     0.000   1.231772   0.069237   0.015539   0.084776  -0.000000   0.000000  -0.715311  -0.000000   0.000000   25.0000     0.2433
    8.600     0.000   1.251460   0.071428   0.015702   0.087130  -0.000000   0.000000  -0.728982  -0.000000   0.000000   25.0000     0.2440
    8.800     0.000   1.271112   0.073650   0.015887   0.089538  -0.000000   0.000000  -0.742624  -0.000000   0.000000   25.0000     0.2447
    9.000     0.000   1.290727   0.075904   0.016047   0.091951  -0.000000   0.000000  -0.756236  -0.000000   0.000000   25.0000     0.2453
    9.200     0.000   1.310305   0.078188   0.016189   0.094378  -0.000000   0.000000  -0.769818  -0.000000   0.000000   25.0000     0.2460
    9.400     0.000   1.329845   0.080504   0.016370   0.096874  -0.000000   0.000000  -0.783370  -0.000000   0.000000   25.0000     0.2467
    9.600     0.000   1.349347   0.082850   0.016606   0.099457  -0.000000   0.000000  -0.796892  -0.000000   0.000000   25.0000     0.2473
    9.800     0.000   1.368811   0.085227   0.016798   0.102025  -0.000000   0.000000  -0.810381  -0.000000   0.000000   25.0000     0.2479


