xflr5 v6.47

Plane name :        Custer1-dE003
Polar name :        T1-20.0 m/s-VLM2-16.0kg-x39.1mm
Freestream speed :  20.000 m/s


   alpha      Beta       CL          CDi        CDv        CD         CY         Cl         Cm         Cn        Cni       QInf        XCP
   -4.000     0.000  -0.020228   0.000117   0.002301   0.002419   0.000000   0.000000   0.002308  -0.000000  -0.000000   20.0000     0.0790
   -3.800     0.000  -0.016184   0.000075   0.002292   0.002367   0.000000   0.000000   0.001844  -0.000000   0.000000   20.0000     0.0790
   -3.600     0.000  -0.012139   0.000042   0.002285   0.002328   0.000000   0.000000   0.001379   0.000000  -0.000000   20.0000     0.0790
   -3.400     0.000  -0.008094   0.000019   0.002280   0.002299   0.000000   0.000000   0.000915   0.000000   0.000000   20.0000     0.0790
   -3.200     0.000  -0.004047   0.000005   0.002278   0.002282   0.000000   0.000000   0.000451   0.000000   0.000000   20.0000     0.0790
   -3.000     0.000  -0.000000   0.000000   0.002276   0.002276  -0.000000   0.000000  -0.000013  -0.000000  -0.000000   20.0000     0.3789
   -2.800     0.000   0.004048   0.000005   0.002278   0.002282  -0.000000   0.000000  -0.000477   0.000000   0.000000   20.0000     0.0790
   -2.600     0.000   0.008096   0.000019   0.002280   0.002299  -0.000000   0.000000  -0.000941  -0.000000   0.000000   20.0000     0.0790
   -2.400     0.000   0.012144   0.000042   0.002285   0.002328  -0.000000   0.000000  -0.001404   0.000000  -0.000000   20.0000     0.0790
   -2.200     0.000   0.016192   0.000075   0.002292   0.002367  -0.000000   0.000000  -0.001868  -0.000000   0.000000   20.0000     0.0789
   -2.000     0.000   0.020240   0.000118   0.002301   0.002419  -0.000000   0.000000  -0.002331   0.000000   0.000000   20.0000     0.0789
   -1.800     0.000   0.024288   0.000169   0.002312   0.002481  -0.000000   0.000000  -0.002794   0.000000   0.000000   20.0000     0.0789
   -1.600     0.000   0.028335   0.000231   0.002324   0.002554  -0.000000  -0.000000  -0.003256  -0.000000   0.000000   20.0000     0.0789
   -1.400     0.000   0.032382   0.000301   0.002339   0.002640  -0.000000  -0.000000  -0.003718   0.000000  -0.000000   20.0000     0.0789
   -1.200     0.000   0.036429   0.000381   0.002355   0.002736  -0.000000  -0.000000  -0.004180   0.000000   0.000000   20.0000     0.0789
   -1.000     0.000   0.040474   0.000471   0.002373   0.002844  -0.000000  -0.000000  -0.004642   0.000000   0.000000   20.0000     0.0789
   -0.800     0.000   0.044519   0.000570   0.002393   0.002962  -0.000000  -0.000000  -0.005103   0.000000   0.000000   20.0000     0.0789
   -0.600     0.000   0.048562   0.000678   0.002413   0.003091  -0.000000  -0.000000  -0.005564   0.000000  -0.000000   20.0000     0.0790
   -0.400     0.000   0.052604   0.000795   0.002435   0.003231  -0.000000  -0.000000  -0.006024   0.000000  -0.000000   20.0000     0.0790
   -0.200     0.000   0.056644   0.000922   0.002459   0.003381  -0.000000  -0.000000  -0.006484  -0.000000  -0.000000   20.0000     0.0790
    0.000     0.000   0.060683   0.001059   0.002484   0.003542  -0.000000  -0.000000  -0.006944   0.000000   0.000000   20.0000     0.0790
    0.200     0.000   0.064721   0.001205   0.002510   0.003714  -0.000000  -0.000000  -0.007403   0.000000  -0.000000   20.0000     0.0790
    0.400     0.000   0.068756   0.001360   0.002536   0.003896  -0.000000  -0.000000  -0.007862   0.000000  -0.000000   20.0000     0.0790
    0.600     0.000   0.072789   0.001524   0.002564   0.004088  -0.000000  -0.000000  -0.008320   0.000000   0.000000   20.0000     0.0790
    0.800     0.000   0.076821   0.001698   0.002590   0.004288  -0.000000  -0.000000  -0.008778   0.000000  -0.000000   20.0000     0.0790
    1.000     0.000   0.080850   0.001881   0.002618   0.004499  -0.000000  -0.000000  -0.009235   0.000000   0.000000   20.0000     0.0790
    1.200     0.000   0.084876   0.002073   0.002646   0.004719  -0.000000  -0.000000  -0.009691   0.000000  -0.000000   20.0000     0.0790
    1.400     0.000   0.088900   0.002275   0.002675   0.004950  -0.000000  -0.000000  -0.010147   0.000000   0.000000   20.0000     0.0790
    1.600     0.000   0.092921   0.002485   0.002703   0.005188  -0.000000  -0.000000  -0.010602   0.000000   0.000000   20.0000     0.0790
    1.800     0.000   0.096939   0.002705   0.002731   0.005437  -0.000000  -0.000000  -0.011057   0.000000  -0.000000   20.0000     0.0790
    2.000     0.000   0.100954   0.002935   0.002760   0.005694  -0.000000  -0.000000  -0.011511  -0.000000  -0.000000   20.0000     0.0790
    2.200     0.000   0.104966   0.003173   0.002787   0.005960  -0.000000  -0.000000  -0.011964   0.000000  -0.000000   20.0000     0.0791
    2.400     0.000   0.108975   0.003421   0.002816   0.006237  -0.000000  -0.000000  -0.012416   0.000000  -0.000000   20.0000     0.0791
    2.600     0.000   0.112980   0.003677   0.002844   0.006521  -0.000000  -0.000000  -0.012868   0.000000   0.000000   20.0000     0.0791
    2.800     0.000   0.116982   0.003943   0.002874   0.006817  -0.000000  -0.000000  -0.013319   0.000000   0.000000   20.0000     0.0791
    3.000     0.000   0.120979   0.004218   0.002905   0.007123  -0.000000  -0.000000  -0.013769   0.000000  -0.000000   20.0000     0.0791
    3.200     0.000   0.124973   0.004502   0.002935   0.007437  -0.000000  -0.000000  -0.014219  -0.000000  -0.000000   20.0000     0.0791
    3.400     0.000   0.128963   0.004795   0.002963   0.007758  -0.000000  -0.000000  -0.014667   0.000000   0.000000   20.0000     0.0791
    3.600     0.000   0.132949   0.005097   0.002993   0.008089  -0.000000  -0.000000  -0.015115   0.000000   0.000000   20.0000     0.0792
    3.800     0.000   0.136930   0.005408   0.003023   0.008430  -0.000000  -0.000000  -0.015562   0.000000   0.000000   20.0000     0.0792
    4.000     0.000   0.140907   0.005727   0.003053   0.008780  -0.000000  -0.000000  -0.016008  -0.000000  -0.000000   20.0000     0.0792
